MES_DATE,MES_TIME,FACTORY_LINE,LINE_ROBOT,PRODUCT_NUMBER,PRODUCT_NAME,DEFECT_QUANTITY
20191014,15:20:00,L100004,T0011,JP398794-01,J94-01,3
20191014,15:21:00,L100004,T0012,JP398794-01,J94-01,1
20191014,15:22:00,L100004,T0013,JP398794-01,J94-01,1
20191014,15:23:00,L100004,T0014,JP398794-01,J94-01,1
20191014,15:24:00,L100004,T0015,JP398794-01,J94-01,1
20191014,15:25:00,L100004,T0001,JP398794-01,J94-01,1
20191014,15:26:00,L100004,T0002,JP398794-01,J94-01,1
20191014,15:27:00,L100004,T0003,JP398794-01,J94-01,1
20191014,15:28:00,L100004,T0004,JP398794-01,J94-01,1
20191014,15:29:00,L100004,T0005,JP398794-01,J94-01,
20191014,15:30:00,L100004,T0006,JP398794-01,J94-01,
20191014,15:31:00,L100004,T0007,JP398794-01,J94-01,1
20191014,15:32:00,L100004,T0008,JP398794-01,J94-01,2
20191014,15:33:00,L100004,T0009,JP398794-01,J94-01,3
20191014,15:34:00,L100004,T0010,JP398794-01,J94-01,4
20191014,15:35:00,L100004,T0011,JP398794-01,J94-01,
20191014,15:36:00,L100004,T0012,JP398794-01,J94-01,1
20191014,15:37:00,L100004,T0013,JP398794-01,J94-01,1
20191015,9:09:00,L100001,T0014,JP398794-01,J94-01,1
20191015,9:10:00,L100001,T0015,JP398794-01,J94-01,1
20191015,9:11:00,L100001,T0003,JP398794-01,J94-01,1
20191015,9:12:00,L100001,T0004,JP398794-01,J94-01,1
20191015,9:13:00,L100001,T0005,JP398794-01,J94-01,1
20191015,9:14:00,L100001,T0006,JP398794-01,J94-01,1
20191015,9:15:00,L100001,T0003,JP398794-01,J94-01,1
20191015,9:16:00,L100001,T0004,JP398794-01,J94-01,1
20191015,9:17:00,L100001,T0005,JP398794-01,J94-01,
20191015,9:18:00,L100001,R1011,JP398764-01,J64-01,1
20191015,9:19:00,L100001,R1012,JP398764-01,J64-01,1
20191015,9:20:00,L100001,R1013,JP398764-01,J64-01,1
20191015,9:21:00,L100001,R1014,JP398764-01,J64-01,
20191015,9:22:00,L100001,R1011,JP398764-01,J64-01,
20191015,9:23:00,L100001,R1012,JP398764-01,J64-01,2
20191015,9:24:00,L100001,R1013,JP398764-01,J64-01,
20191015,9:25:00,L100001,R1014,JP398764-01,J64-01,1
20191015,9:26:00,L100001,R1011,JP398764-01,J64-01,2
20191015,9:27:00,L100001,R1012,JP398764-01,J64-01,
20191016,16:10:00,L100003,R1012,JP398764-01,J64-01,2
20191016,16:11:00,L100003,R1013,JP398764-01,J64-01,2
20191016,16:12:00,L100003,R1014,JP398764-01,J64-01,2
20191016,16:13:00,L100003,R1011,JP398764-01,J64-01,2
20191016,16:14:00,L100003,R1012,JP398764-01,J64-01,2
20191016,16:15:00,L100003,R1013,JP398764-01,J64-01,
20191016,16:16:00,L100003,R1014,JP398764-01,J64-01,1
20191016,16:17:00,L100003,R1011,JP398764-01,J64-01,1
20191016,16:18:00,L100003,R1012,JP398764-01,J64-01,1
20191016,16:19:00,L100003,R1013,JP398764-01,J64-01,1
20191016,16:20:00,L100003,R1014,JP398764-01,J64-01,1
20191016,16:21:00,L100003,R1011,JP398764-01,J64-01,2
20191016,16:22:00,L100003,R1012,JP398764-01,J64-01,1
20191016,16:23:00,L100003,R1013,JP398764-01,J64-01,1
20191016,16:24:00,L100003,R1014,JP398764-01,J64-01,1
20191016,16:25:00,L100003,R1011,JP398764-01,J64-01,1
20191016,16:26:00,L100003,R1012,JP398764-01,J64-01,1
20191016,16:27:00,L100003,R9001,JP398784-02,J84-02,1
20191016,16:28:00,L100003,R9002,JP398784-02,J84-02,1
20191016,16:29:00,L100003,R9003,JP398784-02,J84-02,2
20191016,16:30:00,L100003,R9004,JP398784-02,J84-02,
20191016,16:31:00,L100003,R9005,JP398784-02,J84-02,2
20191016,16:32:00,L100003,R9006,JP398784-02,J84-02,2
20191016,16:33:00,L100003,R9007,JP398784-02,J84-02,2
20191016,16:34:00,L100003,R9008,JP398784-02,J84-02,2
20191016,16:35:00,L100003,R9009,JP398784-02,J84-02,3
20191016,16:36:00,L100003,R9010,JP398784-02,J84-02,3
20191016,16:37:00,L100003,R9011,JP398784-02,J84-02,1
20191016,17:12:00,L100003,R9012,JP398784-02,J84-02,1
20191016,17:13:00,L100003,R9011,JP398784-02,J84-02,1
20191016,17:14:00,L100003,R9005,JP398784-02,J84-02,1
20191016,17:15:00,L100003,R9006,JP398784-02,J84-02,1
20191016,17:16:00,L100003,R9007,JP398784-02,J84-02,1
20191016,17:17:00,L100003,R9008,JP398784-02,J84-02,1
20191016,17:18:00,L100003,R9003,JP398784-02,J84-02,1
20191016,17:19:00,L100003,R9004,JP398784-02,J84-02,1
20191016,17:20:00,L100003,R9005,JP398784-02,J84-02,1
20191016,17:21:00,L100003,R9006,JP398784-02,J84-02,1
20191016,17:22:00,L100003,R9007,JP398784-02,J84-02,1
20191017,8:01:00,L100004,R9008,JP398784-02,J84-02,1
20191017,8:02:00,L100004,R9003,JP398784-02,J84-02,1
20191017,8:03:00,L100004,R9004,JP398784-02,J84-02,
20191017,8:04:00,L100004,R9005,JP398784-02,J84-02,2
20191017,8:05:00,L100004,R9006,JP398784-02,J84-02,3
20191017,8:06:00,L100004,R9007,JP398784-02,J84-02,3
20191017,8:07:00,L100004,R9008,JP398784-02,J84-02,3
20191017,8:08:00,L100004,R9009,JP398784-02,J84-02,3
20191017,8:09:00,L100004,R9010,JP398784-02,J84-02,3
20191017,8:10:00,L100004,R9011,JP398784-02,J84-02,3
20191017,8:11:00,L100004,R9012,JP398784-02,J84-02,3
20191017,8:12:00,L100004,R9013,JP398784-02,J84-02,3
20191017,8:13:00,L100004,R9014,JP398784-02,J84-02,3
20191017,8:14:00,L100004,R9015,JP398784-02,J84-02,3
20191017,8:15:00,L100004,R9016,JP398784-02,J84-02,3
20191017,8:16:00,L100004,R9017,JP398784-02,J84-02,3
20191017,8:17:00,L100004,R9018,JP398784-02,J84-02,3
20191017,8:18:00,L100004,R9019,JP398784-02,J84-02,3
20191017,8:19:00,L100004,R9004,JP398784-02,J84-02,3
20191017,8:20:00,L100004,R9001,JP398784-02,J84-02,3
20191017,8:21:00,L100004,R9002,JP398784-02,J84-02,3
20191017,8:22:00,L100004,R9003,JP398784-02,J84-02,3
20191017,8:23:00,L100004,R9004,JP398784-02,J84-02,3
20191017,8:24:00,L100004,R9005,JP398784-02,J84-02,3
20191017,8:25:00,L100004,R9006,JP398784-02,J84-02,3
20191017,8:26:00,L100004,R9007,JP398784-02,J84-02,3
20191017,8:27:00,L100004,R9001,JP398784-02,J84-02,3
20191017,8:28:00,L100004,R9002,JP398784-02,J84-02,2
20191017,8:29:00,L100004,R9003,JP398784-02,J84-02,2
20191017,8:30:00,L100004,R9004,JP398784-02,J84-02,2
20191017,8:31:00,L100004,R9005,JP398784-02,J84-02,2
20191018,12:14:00,L100001,R9006,JP398784-02,J84-02,2
20191018,12:15:00,L100001,R9007,JP398784-02,J84-02,3
20191018,12:16:00,L100001,T0001,JP398794-01,J94-01,3
20191018,12:17:00,L100001,T0002,JP398794-01,J94-01,1
20191018,12:18:00,L100001,T0003,JP398794-01,J94-01,1
20191018,12:19:00,L100001,T0004,JP398794-01,J94-01,1
20191018,12:20:00,L100001,T0005,JP398794-01,J94-01,1
20191018,12:21:00,L100001,T0006,JP398794-01,J94-01,1
20191018,12:22:00,L100001,T0007,JP398794-01,J94-01,1
20191018,12:23:00,L100001,T0008,JP398794-01,J94-01,1
20191018,12:24:00,L100001,T0009,JP398794-01,J94-01,1
20191018,12:25:00,L100001,T0010,JP398794-01,J94-01,
20191018,12:26:00,L100001,T0011,JP398794-01,J94-01,
20191018,12:27:00,L100001,T0012,JP398794-01,J94-01,1
20191018,12:28:00,L100001,T0013,JP398794-01,J94-01,2
20191018,12:29:00,L100001,T0014,JP398794-01,J94-01,3
20191018,12:30:00,L100001,T0015,JP398794-01,J94-01,4
20191018,12:31:00,L100001,T0001,JP398794-01,J94-01,
20191018,12:32:00,L100001,T0002,JP398794-01,J94-01,1
20191018,12:33:00,L100001,T0003,JP398794-01,J94-01,1
20191018,12:34:00,L100001,T0004,JP398794-01,J94-01,1
20191018,12:35:00,L100001,T0005,JP398794-01,J94-01,1
20191018,12:36:00,L100001,T0006,JP398794-01,J94-01,1
20191018,12:37:00,L100001,T0007,JP398794-01,J94-01,1
20191018,12:38:00,L100001,T0008,JP398794-01,J94-01,1
20191018,12:39:00,L100001,T0009,JP398794-01,J94-01,1
20191018,12:40:00,L100001,T0010,JP398794-01,J94-01,1
20191018,12:41:00,L100001,T0011,JP398794-01,J94-01,1
20191018,12:42:00,L100001,T0012,JP398794-01,J94-01,
20191019,11:06:00,L100004,T0013,JP398794-01,J94-01,1
20191019,11:07:00,L100004,T0014,JP398794-01,J94-01,1
20191019,11:08:00,L100004,T0015,JP398794-01,J94-01,1
20191019,11:09:00,L100004,T0001,JP398794-01,J94-01,
20191019,11:10:00,L100004,T0002,JP398794-01,J94-01,
20191019,11:11:00,L100004,T0003,JP398794-01,J94-01,2
20191019,11:12:00,L100004,T0004,JP398794-01,J94-01,
20191019,11:13:00,L100004,T0005,JP398794-01,J94-01,1
20191019,11:14:00,L100004,T0006,JP398794-01,J94-01,2
20191019,11:15:00,L100004,T0007,JP398794-01,J94-01,
20191019,11:16:00,L100004,T0008,JP398794-01,J94-01,2
20191019,11:17:00,L100004,T0009,JP398794-01,J94-01,
20191019,11:18:00,L100004,T0010,JP398794-01,J94-01,2
20191019,11:19:00,L100004,T0011,JP398794-01,J94-01,2
20191019,11:20:00,L100004,T0012,JP398794-01,J94-01,2
20191019,11:21:00,L100004,T0013,JP398794-01,J94-01,2
20191019,11:22:00,L100004,T0014,JP398794-01,J94-01,2
20191019,11:23:00,L100004,T0015,JP398794-01,J94-01,2
20191019,11:24:00,L100004,T0003,JP398794-01,J94-01,2
20191019,11:25:00,L100004,T0004,JP398794-01,J94-01,2
20191019,11:26:00,L100004,T0005,JP398794-01,J94-01,1
20191019,11:27:00,L100004,T0006,JP398794-01,J94-01,1
20191019,11:28:00,L100004,T0003,JP398794-01,J94-01,1
20191019,11:29:00,L100004,T0004,JP398794-01,J94-01,1
20191019,11:30:00,L100004,T0005,JP398794-01,J94-01,1
20191019,11:31:00,L100004,R1011,JP398764-01,J64-01,1
20191019,11:32:00,L100004,R1012,JP398764-01,J64-01,4
20191019,11:33:00,L100004,R1013,JP398764-01,J64-01,4
20191019,11:34:00,L100004,R1014,JP398764-01,J64-01,4
20191019,11:35:00,L100004,R1011,JP398764-01,J64-01,4
20191019,11:36:00,L100004,R1012,JP398764-01,J64-01,4
20191019,11:37:00,L100004,R1013,JP398764-01,J64-01,3
20191019,11:38:00,L100004,R1014,JP398764-01,J64-01,4
20191020,10:04:00,L100002,R1011,JP398764-01,J64-01,2
20191020,10:05:00,L100002,R1012,JP398764-01,J64-01,2
20191020,10:06:00,L100002,R1013,JP398764-01,J64-01,2
20191020,10:07:00,L100002,R1014,JP398764-01,J64-01,2
20191020,10:08:00,L100002,R1011,JP398764-01,J64-01,2
20191020,10:09:00,L100002,R1012,JP398764-01,J64-01,
20191020,10:10:00,L100002,R1013,JP398764-01,J64-01,1
20191020,10:11:00,L100002,R1014,JP398764-01,J64-01,1
20191020,10:12:00,L100002,R1011,JP398764-01,J64-01,1
20191021,17:10:00,L100003,R1012,JP398764-01,J64-01,1
20191021,17:11:00,L100003,R1013,JP398764-01,J64-01,1
20191021,17:12:00,L100003,R1014,JP398764-01,J64-01,2
20191021,17:13:00,L100003,R1011,JP398764-01,J64-01,1
20191021,17:14:00,L100003,R1012,JP398764-01,J64-01,1
20191021,17:15:00,L100003,R1013,JP398764-01,J64-01,1
20191021,17:16:00,L100003,R1014,JP398764-01,J64-01,1
20191021,17:17:00,L100003,R1011,JP398764-01,J64-01,1
20191021,17:18:00,L100003,R1012,JP398764-01,J64-01,1
20191021,17:19:00,L100003,R1013,JP398764-01,J64-01,1
20191021,17:20:00,L100003,R1014,JP398764-01,J64-01,2
20191021,17:21:00,L100003,R1011,JP398764-01,J64-01,
20191021,17:22:00,L100003,R1012,JP398764-01,J64-01,2
20191021,17:23:00,L100003,R1013,JP398764-01,J64-01,2
20191021,17:24:00,L100003,R1014,JP398764-01,J64-01,2
20191021,17:25:00,L100003,R1011,JP398764-01,J64-01,2
20191021,17:26:00,L100003,R1012,JP398764-01,J64-01,3
20191021,17:27:00,L100003,R1013,JP398764-01,J64-01,3
20191021,17:28:00,L100003,R1014,JP398764-01,J64-01,1
20191022,10:23:00,L100004,R1011,JP398764-01,J64-01,1
20191022,10:24:00,L100004,R1012,JP398764-01,J64-01,1
20191022,10:25:00,L100004,R1013,JP398764-01,J64-01,1
20191022,10:26:00,L100004,R1014,JP398764-01,J64-01,1
20191022,10:27:00,L100004,R1011,JP398764-01,J64-01,1
20191022,10:28:00,L100004,R1012,JP398764-01,J64-01,1
20191022,10:29:00,L100004,R1013,JP398764-01,J64-01,1
20191022,10:30:00,L100004,R1014,JP398764-01,J64-01,1
20191022,10:31:00,L100004,R1011,JP398764-01,J64-01,1
20191022,10:32:00,L100004,R1012,JP398764-01,J64-01,1
20191022,10:33:00,L100004,R1013,JP398764-01,J64-01,1
20191022,10:34:00,L100004,R1014,JP398764-01,J64-01,1
20191022,10:35:00,L100004,R1011,JP398764-01,J64-01,1
20191022,10:36:00,L100004,R1012,JP398764-01,J64-01,
20191022,10:37:00,L100004,R9001,JP398784-02,J84-02,2
20191022,10:38:00,L100004,R9002,JP398784-02,J84-02,3
20191022,10:39:00,L100004,R9003,JP398784-02,J84-02,3
20191022,10:40:00,L100004,R9004,JP398784-02,J84-02,3
20191022,10:41:00,L100004,R9005,JP398784-02,J84-02,3
20191022,10:42:00,L100004,R9006,JP398784-02,J84-02,3
20191022,10:43:00,L100004,R9007,JP398784-02,J84-02,3
20191022,10:44:00,L100004,R9008,JP398784-02,J84-02,3
20191022,10:45:00,L100004,R9009,JP398784-02,J84-02,3
20191022,10:46:00,L100004,R9010,JP398784-02,J84-02,3
20191022,10:47:00,L100004,R9011,JP398784-02,J84-02,3
20191022,10:48:00,L100004,R9012,JP398784-02,J84-02,3
20191023,8:39:00,L100002,R9011,JP398784-02,J84-02,3
20191023,8:30:00,L100002,R9005,JP398784-02,J84-02,3
20191023,8:21:00,L100002,R9006,JP398784-02,J84-02,3
20191023,8:12:00,L100002,R9007,JP398784-02,J84-02,3
20191023,8:03:00,L100002,R9008,JP398784-02,J84-02,3
20191023,7:54:00,L100002,R9003,JP398784-02,J84-02,3
20191023,7:45:00,L100002,R9004,JP398784-02,J84-02,3
20191023,7:36:00,L100002,R9005,JP398784-02,J84-02,3
20191023,7:27:00,L100002,R9006,JP398784-02,J84-02,3
20191023,7:18:00,L100002,R9007,JP398784-02,J84-02,3
20191023,7:09:00,L100002,R9008,JP398784-02,J84-02,3
20191023,7:00:00,L100002,R9003,JP398784-02,J84-02,3
20191023,6:51:00,L100002,R9004,JP398784-02,J84-02,2
20191023,6:42:00,L100002,R9005,JP398784-02,J84-02,2
20191023,6:33:00,L100002,R9006,JP398784-02,J84-02,2
20191023,6:24:00,L100002,R9007,JP398784-02,J84-02,2
20191023,6:15:00,L100002,R9008,JP398784-02,J84-02,2
20191023,6:06:00,L100002,R9009,JP398784-02,J84-02,3
20191023,5:57:00,L100002,R9010,JP398784-02,J84-02,3
20191023,5:48:00,L100002,R9011,JP398784-02,J84-02,1
20191023,5:39:00,L100002,R9012,JP398784-02,J84-02,1
20191023,5:30:00,L100002,R9013,JP398784-02,J84-02,1
20191023,5:21:00,L100002,R9014,JP398784-02,J84-02,1
20191023,5:12:00,L100002,R9015,JP398784-02,J84-02,1
20191023,5:03:00,L100002,R9016,JP398784-02,J84-02,1
20191024,10:57:00,L100004,R9017,JP398784-02,J84-02,1
20191024,10:58:00,L100004,R9018,JP398784-02,J84-02,1
20191024,10:59:00,L100004,R9019,JP398784-02,J84-02,
20191024,11:00:00,L100004,R9004,JP398784-02,J84-02,
20191024,11:01:00,L100004,R9001,JP398784-02,J84-02,1
20191024,11:02:00,L100004,R9002,JP398784-02,J84-02,2
20191024,11:03:00,L100004,R9003,JP398784-02,J84-02,3
20191024,11:04:00,L100004,R9004,JP398784-02,J84-02,4
20191024,11:05:00,L100004,R9005,JP398784-02,J84-02,1
20191024,11:06:00,L100004,R9006,JP398784-02,J84-02,1
20191024,11:07:00,L100004,R9007,JP398784-02,J84-02,1
20191024,11:08:00,L100004,R9001,JP398784-02,J84-02,1
20191024,11:09:00,L100004,R9002,JP398784-02,J84-02,1
20191024,11:10:00,L100004,R9003,JP398784-02,J84-02,1
20191024,11:11:00,L100004,R9004,JP398784-02,J84-02,1
20191024,11:12:00,L100004,R9005,JP398784-02,J84-02,1
20191024,11:13:00,L100004,R9006,JP398784-02,J84-02,1
20191024,11:14:00,L100004,R9007,JP398784-02,J84-02,1
20191024,11:15:00,L100004,T0001,JP398794-01,J94-01,
20191024,11:16:00,L100004,T0002,JP398794-01,J94-01,1
20191024,11:17:00,L100004,T0003,JP398794-01,J94-01,1
20191024,11:18:00,L100004,T0004,JP398794-01,J94-01,1
20191024,11:19:00,L100004,T0005,JP398794-01,J94-01,
20191024,11:20:00,L100004,T0006,JP398794-01,J94-01,
20191024,11:21:00,L100004,T0007,JP398794-01,J94-01,2
20191024,11:22:00,L100004,T0008,JP398794-01,J94-01,
20191024,11:23:00,L100004,T0009,JP398794-01,J94-01,1
20191024,11:24:00,L100004,T0010,JP398794-01,J94-01,2
20191024,11:25:00,L100004,T0011,JP398794-01,J94-01,
20191024,11:26:00,L100004,T0012,JP398794-01,J94-01,2
20191024,11:27:00,L100004,T0013,JP398794-01,J94-01,
20191024,11:28:00,L100004,T0014,JP398794-01,J94-01,2
20191024,11:29:00,L100004,T0015,JP398794-01,J94-01,2
20191024,11:30:00,L100004,T0001,JP398794-01,J94-01,2
20191024,11:31:00,L100004,T0002,JP398794-01,J94-01,2
20191024,11:32:00,L100004,T0003,JP398794-01,J94-01,2
20191024,11:33:00,L100004,T0004,JP398794-01,J94-01,2
20191024,11:34:00,L100004,T0005,JP398794-01,J94-01,2
20191024,11:35:00,L100004,T0006,JP398794-01,J94-01,2
20191024,11:36:00,L100004,T0007,JP398794-01,J94-01,1
20191024,11:37:00,L100004,T0008,JP398794-01,J94-01,1
20191024,11:38:00,L100004,T0009,JP398794-01,J94-01,1
20191024,11:39:00,L100004,T0010,JP398794-01,J94-01,1
20191024,11:40:00,L100004,T0011,JP398794-01,J94-01,1
20191024,11:41:00,L100004,T0012,JP398794-01,J94-01,1
20191024,11:42:00,L100004,T0013,JP398794-01,J94-01,4
20191024,11:43:00,L100004,T0014,JP398794-01,J94-01,4
20191024,11:44:00,L100004,T0015,JP398794-01,J94-01,4
20191024,11:45:00,L100004,T0001,JP398794-01,J94-01,4
20191024,11:46:00,L100004,T0002,JP398794-01,J94-01,4
20191024,11:47:00,L100004,T0003,JP398794-01,J94-01,3
20191024,11:48:00,L100004,T0004,JP398794-01,J94-01,4
20191024,11:49:00,L100004,T0005,JP398794-01,J94-01,2
20191025,14:19:00,L100001,T0006,JP398794-01,J94-01,2
20191025,14:20:00,L100001,T0007,JP398794-01,J94-01,2
20191025,14:21:00,L100001,T0008,JP398794-01,J94-01,2
20191025,14:22:00,L100001,T0009,JP398794-01,J94-01,2
20191025,14:23:00,L100001,T0010,JP398794-01,J94-01,
20191025,14:24:00,L100001,T0011,JP398794-01,J94-01,1
20191025,14:25:00,L100001,T0012,JP398794-01,J94-01,1
20191025,14:26:00,L100001,T0013,JP398794-01,J94-01,1
20191025,14:27:00,L100001,T0014,JP398794-01,J94-01,1
20191025,14:28:00,L100001,T0015,JP398794-01,J94-01,1
20191025,14:29:00,L100001,T0003,JP398794-01,J94-01,2
20191025,14:30:00,L100001,T0004,JP398794-01,J94-01,1
20191025,14:31:00,L100001,T0005,JP398794-01,J94-01,1
20191025,14:32:00,L100001,T0006,JP398794-01,J94-01,1
20191025,14:33:00,L100001,T0003,JP398794-01,J94-01,1
20191025,15:58:00,L100002,T0004,JP398794-01,J94-01,1
20191025,15:59:00,L100002,T0005,JP398794-01,J94-01,1
20191025,16:00:00,L100002,R1011,JP398764-01,J64-01,1
20191025,16:01:00,L100002,R1012,JP398764-01,J64-01,2
20191025,16:02:00,L100002,R1013,JP398764-01,J64-01,
20191025,16:03:00,L100002,R1014,JP398764-01,J64-01,2
20191025,16:04:00,L100002,R1011,JP398764-01,J64-01,2
20191025,16:05:00,L100002,R1012,JP398764-01,J64-01,2
20191025,16:06:00,L100002,R1013,JP398764-01,J64-01,2
20191025,16:07:00,L100002,R1014,JP398764-01,J64-01,3
20191025,16:08:00,L100002,R1011,JP398764-01,J64-01,3
20191025,16:09:00,L100002,R1012,JP398764-01,J64-01,1
20191025,16:10:00,L100002,R1013,JP398764-01,J64-01,1
20191025,16:11:00,L100002,R1014,JP398764-01,J64-01,1
20191025,16:12:00,L100002,R1011,JP398764-01,J64-01,1
20191025,16:13:00,L100002,R1012,JP398764-01,J64-01,1
20191025,16:14:00,L100002,R1013,JP398764-01,J64-01,1
20191025,16:15:00,L100002,R1014,JP398764-01,J64-01,1
20191025,16:16:00,L100002,R1011,JP398764-01,J64-01,1
20191025,16:17:00,L100002,R1012,JP398764-01,J64-01,1
20191025,16:18:00,L100002,R1013,JP398764-01,J64-01,1
20191025,16:19:00,L100002,R1014,JP398764-01,J64-01,1
20191025,16:20:00,L100002,R1011,JP398764-01,J64-01,1
20191025,16:21:00,L100002,R1012,JP398764-01,J64-01,1
20191025,16:22:00,L100002,R1013,JP398764-01,J64-01,1
20191025,16:23:00,L100002,R1014,JP398764-01,J64-01,
20191025,16:24:00,L100002,R1011,JP398764-01,J64-01,2
20191025,16:25:00,L100002,R1012,JP398764-01,J64-01,3
20191025,16:26:00,L100002,R1013,JP398764-01,J64-01,3
20191025,16:27:00,L100002,R1014,JP398764-01,J64-01,3
20191026,11:00:00,L100002,R1012,JP398764-01,J64-01,3
20191026,11:01:00,L100002,R1013,JP398764-01,J64-01,3
20191026,11:02:00,L100002,R1014,JP398764-01,J64-01,3
20191026,11:03:00,L100002,R1011,JP398764-01,J64-01,3
20191026,11:04:00,L100002,R1012,JP398764-01,J64-01,3
20191026,11:05:00,L100002,R1013,JP398764-01,J64-01,3
20191026,11:06:00,L100002,R1014,JP398764-01,J64-01,3
20191026,11:07:00,L100002,R1011,JP398764-01,J64-01,3
20191026,11:08:00,L100002,R1012,JP398764-01,J64-01,3
20191026,11:09:00,L100002,R1013,JP398764-01,J64-01,3
20191026,11:10:00,L100002,R1014,JP398764-01,J64-01,3
20191026,11:11:00,L100002,R1011,JP398764-01,J64-01,3
20191026,11:12:00,L100002,R1012,JP398764-01,J64-01,3
20191026,11:13:00,L100002,R1013,JP398764-01,J64-01,3
20191026,11:14:00,L100002,R1014,JP398764-01,J64-01,3
20191026,11:15:00,L100002,R1011,JP398764-01,J64-01,2
20191026,11:16:00,L100002,R1012,JP398764-01,J64-01,2
20191026,11:17:00,L100002,R9001,JP398784-02,J84-02,2
20191026,11:18:00,L100002,R9002,JP398784-02,J84-02,2
20191026,11:19:00,L100002,R9003,JP398784-02,J84-02,2
20191026,11:20:00,L100002,R9004,JP398784-02,J84-02,3
20191026,11:21:00,L100002,R9005,JP398784-02,J84-02,3
20191026,11:22:00,L100002,R9006,JP398784-02,J84-02,1
20191026,11:23:00,L100002,R9007,JP398784-02,J84-02,1
20191026,11:24:00,L100002,R9008,JP398784-02,J84-02,1
20191026,11:25:00,L100002,R9009,JP398784-02,J84-02,1
20191026,13:16:00,L100004,R9010,JP398784-02,J84-02,1
20191026,13:17:00,L100004,R9011,JP398784-02,J84-02,1
20191026,13:18:00,L100004,R9012,JP398784-02,J84-02,1
20191026,13:19:00,L100004,R9011,JP398784-02,J84-02,1
20191026,13:20:00,L100004,R9005,JP398784-02,J84-02,
20191026,13:21:00,L100004,R9006,JP398784-02,J84-02,
20191026,13:22:00,L100004,R9007,JP398784-02,J84-02,1
20191026,13:23:00,L100004,R9008,JP398784-02,J84-02,2
20191026,13:24:00,L100004,R9003,JP398784-02,J84-02,3
20191026,13:25:00,L100004,R9004,JP398784-02,J84-02,4
20191026,13:26:00,L100004,R9005,JP398784-02,J84-02,1
20191026,13:27:00,L100004,R9006,JP398784-02,J84-02,1
20191026,13:28:00,L100004,R9007,JP398784-02,J84-02,1
20191026,13:29:00,L100004,R9008,JP398784-02,J84-02,1
20191026,13:30:00,L100004,R9003,JP398784-02,J84-02,1
20191026,13:31:00,L100004,R9004,JP398784-02,J84-02,1
20191026,13:32:00,L100004,R9005,JP398784-02,J84-02,1
20191026,13:33:00,L100004,R9006,JP398784-02,J84-02,1
20191026,13:34:00,L100004,R9007,JP398784-02,J84-02,1
20191026,13:35:00,L100004,R9008,JP398784-02,J84-02,1
20191026,13:36:00,L100004,R9009,JP398784-02,J84-02,
20191026,13:37:00,L100004,R9010,JP398784-02,J84-02,1
20191026,13:38:00,L100004,R9011,JP398784-02,J84-02,1
20191026,13:39:00,L100004,R9012,JP398784-02,J84-02,1
20191026,13:40:00,L100004,R9013,JP398784-02,J84-02,
20191026,13:41:00,L100004,R9014,JP398784-02,J84-02,
20191027,8:45:00,L100003,R9015,JP398784-02,J84-02,2
20191027,8:46:00,L100003,R9016,JP398784-02,J84-02,
20191027,8:47:00,L100003,R9017,JP398784-02,J84-02,1
20191027,8:48:00,L100003,R9018,JP398784-02,J84-02,2
20191027,8:49:00,L100003,R9019,JP398784-02,J84-02,
20191027,8:50:00,L100003,R9004,JP398784-02,J84-02,2
20191027,8:51:00,L100003,R9001,JP398784-02,J84-02,
20191027,8:52:00,L100003,R9002,JP398784-02,J84-02,2
20191027,8:53:00,L100003,R9003,JP398784-02,J84-02,2
20191027,8:54:00,L100003,R9004,JP398784-02,J84-02,2
20191027,8:55:00,L100003,R9005,JP398784-02,J84-02,2
20191027,8:56:00,L100003,R9006,JP398784-02,J84-02,2
20191027,8:57:00,L100003,R9007,JP398784-02,J84-02,2
20191027,8:58:00,L100003,R9001,JP398784-02,J84-02,2
20191027,8:59:00,L100003,R9002,JP398784-02,J84-02,2
20191027,9:00:00,L100003,R9003,JP398784-02,J84-02,1
20191027,9:01:00,L100003,R9004,JP398784-02,J84-02,1
20191027,9:02:00,L100003,R9005,JP398784-02,J84-02,1
20191027,9:03:00,L100003,R9006,JP398784-02,J84-02,1
20191027,9:04:00,L100003,R9007,JP398784-02,J84-02,1
20191027,9:05:00,L100003,T0001,JP398794-01,J94-01,1
20191027,9:06:00,L100003,T0002,JP398794-01,J94-01,4
20191027,9:07:00,L100003,T0003,JP398794-01,J94-01,4
20191027,9:08:00,L100003,T0004,JP398794-01,J94-01,4
20191027,9:09:00,L100003,T0005,JP398794-01,J94-01,4
20191027,9:10:00,L100003,T0006,JP398794-01,J94-01,4
20191027,9:11:00,L100003,T0007,JP398794-01,J94-01,3
20191027,9:12:00,L100003,T0008,JP398794-01,J94-01,4
20191027,9:13:00,L100003,T0009,JP398794-01,J94-01,2
20191027,9:14:00,L100003,T0010,JP398794-01,J94-01,2
20191027,10:05:00,L100003,T0011,JP398794-01,J94-01,2
20191027,10:06:00,L100003,T0012,JP398794-01,J94-01,2
20191027,10:07:00,L100003,T0013,JP398794-01,J94-01,2
20191027,10:08:00,L100003,T0014,JP398794-01,J94-01,
20191027,10:09:00,L100003,T0015,JP398794-01,J94-01,1
20191027,10:10:00,L100003,T0001,JP398794-01,J94-01,1
20191027,10:11:00,L100003,T0002,JP398794-01,J94-01,1
20191027,10:12:00,L100003,T0003,JP398794-01,J94-01,1
